gene	32170378_EXO_S26	32161454_EXO_S20	32160526_EXO_S15	32152086_EXO_S7	32151130_EXO_S2	32151185_EXO_S4	32170440_EXO_S27	32152175_EXO_S9	32152337_EXO_S10	32151033_EXO_S1	32170273_EXO_S23	181023-190319_Brain_S29	32152088_EXO_S8	32151825_EXO_S6	32151151_EXO_S3	32170329_EXO_S24	32170337_EXO_S25	32160079_EXO_S13	32152347_EXO_S11	32160791_EXO_S16	32161000_EXO_S17	32160288_EXO_S14	32170032_EXO_S21	32170447_EXO_S28	32160018_EXO_S12	32170073_EXO_S22	32161249_EXO_S19	32151764_EXO_S5	32161037_EXO_S18
hsa-miR-6884-5p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-10394-5p	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0
hsa-miR-381-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-615-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-31-5p	301.0	439.0	82.0	1423.0	201.0	314.0	2513.0	628.0	1433.0	1586.0	1410.0	3071.0	974.0	408.0	1490.0	3853.0	2010.0	420.0	209.0	487.0	785.0	3971.0	128.0	303.0	223.0	1044.0	773.0	638.0	21.0
hsa-miR-1286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1282	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2.0	39.0	32.0	0.0	0.0	0.0	0.0	35.0
hsa-let-7g-3p	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7114-3p	63.0	0.0	62.0	1.0	0.0	15.0	14.0	96.0	1.0	0.0	0.0	0.0	85.0	0.0	0.0	14.0	0.0	0.0	0.0	53.0	267.0	16.0	58.0	0.0	62.0	37.0	0.0	0.0	38.0
hsa-miR-6752-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10a-3p	388.0	430.0	23.0	231.0	207.0	337.0	1342.0	983.0	1317.0	215.0	499.0	0.0	536.0	162.0	480.0	1206.0	1440.0	114.0	169.0	126.0	301.0	1952.0	95.0	530.0	0.0	784.0	247.0	144.0	0.0
hsa-miR-514a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-339-5p	0.0	1.0	0.0	48.0	12.0	145.0	319.0	190.0	298.0	204.0	165.0	211.0	307.0	72.0	103.0	575.0	388.0	59.0	13.0	0.0	122.0	383.0	62.0	199.0	0.0	132.0	410.0	125.0	0.0
hsa-miR-4539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-219a-1-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6743-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
hsa-miR-4538	0.0	0.0	0.0	45.0	0.0	34.0	0.0	129.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	38.0	0.0	0.0	0.0	0.0	0.0	19.0	24.0	14.0	0.0	0.0	57.0	0.0	0.0
hsa-miR-4535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4534	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-181a-3p	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2626.5	107.5	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1275	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	49.0	26.0	1.0	75.0	1.0	0.0	68.0	46.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4762-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6795-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4530	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	109.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0
hsa-miR-194-5p	461.0	1117.0	45.0	1008.0	161.0	50.0	1801.0	846.0	1809.0	655.0	1146.0	938.0	3184.0	821.0	2076.0	4129.0	5582.0	262.0	73.0	21.0	1544.0	1206.0	391.0	3401.0	0.0	1531.0	873.0	734.0	18.0
hsa-miR-1270	1.0	70.0	21.0	1.0	50.0	1.0	43.0	0.0	0.0	0.0	2.0	164.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	1.0	0.0	126.0	20.0	131.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-4753-5p	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6832-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-6786-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	1.0	2.0	26.0	50.0	0.0	0.0	42.0	0.0	0.0	0.0	495.0	49762.0	464.0	0.0	0.0	21.0	142.0	0.0	1.0	2.0	21.0	1328.0	0.0	0.0	0.0	23.0	0.0	110.0	0.0
hsa-miR-10394-3p	0.0	0.0	34.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	19.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3689e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-378j	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3177-3p	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	71.0	94.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	23.0	5.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
hsa-miR-378i	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	2.0	2.0	3.0	0.0	0.0	0.0	1.5	0.0	0.0	2.5	0.0	0.0	1.0	0.0	0.0
hsa-miR-378h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4796-5p	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	46.0	0.0
hsa-miR-6875-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
hsa-miR-378g	0.0	0.0	34.0	0.0	0.0	0.0	33.0	1.0	1.0	0.0	1.0	2.0	0.0	5.0	1.0	26.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-381-3p	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2297.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-378f	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	1.0	0.0	0.0	13.0	43.0	2.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-615-3p	101.0	93.0	38.0	41.0	0.0	37.0	139.0	153.0	94.0	0.0	259.0	0.0	258.0	0.0	391.0	240.0	466.0	42.0	0.0	26.0	266.0	154.0	64.0	320.0	0.0	122.0	88.0	54.0	0.0
hsa-miR-378e	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-378d	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	127.5	0.0	0.0	0.0	5.17	20.0	0.0	38.0	0.0	0.0	17.5	1.0	27.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-378c	0.0	0.0	0.0	0.0	39.33	0.0	16.5	0.0	18.0	0.0	74.0	38.5	0.5	0.0	0.0	3.67	0.0	0.0	0.0	0.0	0.0	10.75	0.0	5.0	0.0	0.5	0.0	0.0	0.0
hsa-miR-378b	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-31-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	22.0	53.0	0.0	0.0
hsa-miR-1267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
hsa-miR-4522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-1263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1262	0.0	20.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	9.0	95.0	0.0	43.0	0.0	63.0	7.0	0.0	0.0	1.0	0.0	0.0	64.0	0.0
hsa-miR-1261	0.0	0.0	4.0	0.0	0.0	23.0	380.0	31.0	0.0	0.0	49.0	509.0	0.0	166.0	0.0	31.0	274.0	0.0	0.0	0.0	85.0	50.0	0.0	33.0	0.0	93.0	0.0	49.0	0.0
hsa-miR-22-5p	54.0	0.0	1.0	118.0	0.0	30.0	163.0	143.0	316.0	70.0	194.0	2139.0	205.0	119.0	89.0	378.0	592.0	0.0	12.0	72.0	273.0	476.0	0.0	169.0	0.0	81.0	0.0	74.0	0.0
hsa-miR-1908-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	404.0	0.0	0.0	0.0	0.0	33.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
hsa-miR-1266-5p	0.0	46.0	0.0	0.0	0.0	16.0	1.0	3.0	79.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	26.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-548as-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-514a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	210.0	0.0	0.0	50.010000000000005	152.76	0.0	0.0	0.0	0.0	111.0	0.0	135.99	0.0	21.990000000000002	0.0	0.0	0.0
hsa-miR-339-3p	38.0	22.0	20.0	112.0	128.0	96.0	400.0	173.0	412.0	42.0	252.0	1551.0	301.0	107.0	0.0	214.0	436.0	0.0	46.0	70.0	38.0	257.0	20.0	94.0	0.0	67.0	66.0	0.0	0.0
hsa-miR-4664-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6743-3p	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4477b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-142-5p	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	1370.0	366.0	99.0	0.0	45.0	28.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0
hsa-miR-4516	52.0	0.0	7.0	0.0	72.0	41.0	36.0	0.0	0.0	10.0	0.0	13.0	8.0	0.0	0.0	15.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	48.0	40.0	1.0
hsa-miR-4515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-4514	1.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-513b-5p	0.0	0.0	0.0	72.0	0.0	0.0	42.0	0.0	0.0	0.0	101.0	28.0	0.0	48.0	0.0	14.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4655-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	29.0	8.0	0.0	19.0	0.0
hsa-miR-6734-5p	0.0	0.0	1.0	0.0	2.0	49.0	56.0	0.0	0.0	2.0	1.0	94.0	0.0	0.0	0.0	52.0	44.0	137.0	0.0	0.0	8.0	2.0	17.0	0.0	1.0	0.0	1.0	98.0	1.0
hsa-miR-1253	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4510	2.5	11.5	1.0	7.0	8.0	7.0	22.5	10.0	13.5	10.67	16.0	233.47	17.93	6.0	18.5	44.53	58.29	0.5	4.0	1.5	11.5	34.4	2.0	16.5	1.0	17.3	12.2	7.7	0.0
hsa-miR-194-3p	0.0	67.0	0.0	0.0	0.0	0.0	35.0	91.0	0.0	0.0	120.0	0.0	107.0	0.0	243.0	218.0	46.0	23.0	1.0	1.0	99.0	1.0	39.0	180.0	0.0	179.0	69.0	48.0	0.0
hsa-miR-4753-3p	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-518d-3p	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6786-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-185-5p	22.0	304.0	0.0	58.0	35.0	49.0	430.0	60.0	131.0	28.0	110.0	10059.0	35.0	79.0	212.0	383.0	667.0	26.0	34.0	0.0	30.0	385.0	0.0	230.0	139.0	0.0	39.0	84.0	0.0
hsa-miR-6777-5p	0.0	2.0	0.0	1.0	0.0	0.0	1.0	40.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	40.0
hsa-miR-2355-3p	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	320.0	269.0	0.0	0.0	6.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	39.0	0.0	0.0
hsa-miR-4796-3p	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	12.0	0.0	0.0	1.0	0.0	0.0	2.0	30.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6513-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-323a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	628.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	160.5	86.0	0.0	20.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
hsa-miR-508-5p	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
hsa-miR-4507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	1.0	0.0	1.0
hsa-miR-4787-5p	0.0	15.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	64.0	0.0	67.0	47.0	29.0	0.0	35.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0
hsa-miR-4505	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-4504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1246	6.5	110.0	9.0	261.5	149.5	117.5	123.0	470.5	170.0	1113.5	79.0	40.5	1855.0	51.0	134.5	3501.0	6658.5	223.5	414.5	164.5	133.0	105.0	344.0	1015.0	1.0	260.0	1002.0	74.5	98.0
hsa-miR-3613-5p	69.0	274.0	0.0	176.0	0.0	139.0	387.0	79.0	487.0	95.0	250.0	9427.0	325.0	242.0	220.0	388.0	563.0	38.0	1.0	8.0	52.0	446.0	0.0	146.0	74.0	95.0	22.0	135.0	0.0
hsa-miR-1244	0.0	0.0	29.0	14.0	0.0	36.0	0.0	0.0	0.0	48.0	53.6	0.0	0.0	0.0	0.0	24.0	36.0	52.2	0.0	17.0	0.0	8.0	0.0	1.0	41.0	0.0	0.0	0.0	0.0
hsa-miR-4502	0.0	0.0	32.0	21.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	25.0	41.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4500	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	1.0	0.0	0.0	2.83	0.0	0.0	0.0	1.0	8.17	0.0	0.0	0.0	0.0	0.0	0.0	4.33	0.0	0.0	0.0	0.0	0.0
hsa-miR-22-3p	1902.0	1841.0	130.0	2041.0	1155.0	1009.0	5980.0	2031.0	4858.0	1904.0	3727.0	35968.0	8642.0	1717.0	1398.0	9727.0	9746.0	999.0	484.0	547.0	2919.0	6381.0	390.0	4159.0	305.0	3832.0	2086.0	1547.0	145.0
hsa-miR-363-5p	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
